Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
TDGXUSAM,"United States Exports of Goods, Balance of Payments Basis (Mil. of $, SA)",Balance of Payments,United States Dollar,United States,,,,,,,National Currency,Millions,Monthly,SA,Annual From Dec 1790 To Jul 1866<BR>Monthly From Aug 1866 To Feb 2019<BR>,"SOURCE: Pre 1866 data are from B. R. Mitchell, International Historical Statistics: The Americas 1750-2000, Fourth Edition, Stockton Press, 2003<br />Dat from   1866-1909 DATA ARE FROM MONTHLY SUMARY OF COMMERCE AND FINANCE, DECEMBER, 1910 SUPPLEMENT""CALENDAR YEAR STATEMENTS,"" 1910, PP. 1120-1126.  1910-JUNE, 1914 DATA ARE FROM SUCCESSIVE ISSUES OF MONTHLY SUMMARY OF COMMERCE AND FINANCE.  BEGINNING WITH JULY, 1914 ENTRIES, THE DATA ARE FROM MONTHLY SUMMARY OF FOREIGN COMMERCE, SUCCESSIVE ISSUES. 1942-1944 DATA ARE FROM FOREIGN COMMERCE AND NAVIGATION; BEGINNING WITH 1945, THE DATA ARE FROM MONTHLY SUMMARY OF FOREIGN COMMERCE OF THE UNITED STATES (ISSUED QUARTERLY BEGINNING IN APRIL, 1951.  BEGINNING WITH 1946 DATA, SEE SUMMARY REPORT  FT 900-E, TOTAL EXPORT TRADE.  REVISED BACK FIGURES MAY BE FOUND IN WORLD TRADE INFORMATION SERVICE   STATISTICAL REPORTS, PART 3, TOTAL EXPORT AND IMPORT TRADE OF THE UNITED STATES (THROUGH THE 1962 ISSUES); UNITED STATES DEPARTMENT OF COMMERCE, OVERSEAS BUSINESS (BUREAU OF INTERNATIONAL COMMERCE) 1962-1965 ISSUES; BUREAU OF THE CENSUS, HIGHLIGHTS OF UNITED STATES EXPORT AND IMPORT TRADE (FT 990), MONTHLY, BEGINNING IN 1967.  SCATTERED REVISIONS FOR 1946-1963 ARE FROM 1963 ISSUE OF FOREIGN COMMERCE AND NAVIGATION (PREPRINT TABLE /21/66).Source: Federal Reserve Bank of St. Louis. The data is collected from the FRED database. The FRED database uses data from the Board of Governors of the Federal Reserve System, the Federal Reserve Bank of Philadelphia, the Federal Reserve Bank of St. Louis, the Office of Federal Housing Enterprise Oversight, The White House Council of Economic Advisors and Office of Management and Budget, the Congressional Budget Office, the U.S. Department of Commerce, the U.S. Department of Housing and Urban Development, the Bureau of Labor Statistics and the U.S. Department of the Treasury.",
Date,Ticker,Open,High,Low,Close,Percent_Gdp,Annual_Percent_Change,,,,,,,,,,
8/31/1940,TDGXUSAM,,,,4013.2,4.29,,,,,,,,,,,
9/30/1940,TDGXUSAM,,,,4019.7,4.3,,,,,,,,,,,
10/31/1940,TDGXUSAM,,,,4031.5,4.31,,,,,,,,,,,
11/30/1940,TDGXUSAM,,,,4066.6,4.35,,,,,,,,,,,
12/31/1940,TDGXUSAM,,,,4021.1,3.91,26.56510654,,,,,,,,,,
1/31/1941,TDGXUSAM,,,,3975.9,3.86,19.2424197,,,,,,,,,,
2/28/1941,TDGXUSAM,,,,3931.9,3.82,17.92280239,,,,,,,,,,
3/31/1941,TDGXUSAM,,,,3937.9,3.83,11.0612855,,,,,,,,,,
4/30/1941,TDGXUSAM,,,,4002.2,3.89,10.02309215,,,,,,,,,,
5/31/1941,TDGXUSAM,,,,4063.2,3.95,9.467104909,,,,,,,,,,
6/30/1941,TDGXUSAM,,,,4043.3,3.93,5.698899433,,,,,,,,,,
7/31/1941,TDGXUSAM,,,,4091.6,3.98,4.580308762,,,,,,,,,,
8/31/1941,TDGXUSAM,,,,4200.9,4.08,4.677065683,,,,,,,,,,
9/30/1941,TDGXUSAM,,,,4330,4.21,7.719481553,,,,,,,,,,
10/31/1941,TDGXUSAM,,,,4652.6,4.52,15.40617636,,,,,,,,,,
11/30/1941,TDGXUSAM,,,,4816.8,4.68,18.44784341,,,,,,,,,,
12/31/1941,TDGXUSAM,,,,5147.2,3.98,28.00477481,,,,,,,,,,
1/31/1942,TDGXUSAM,,,,5303.8,4.1,33.39872733,,,,,,,,,,
2/28/1942,TDGXUSAM,,,,5483.8,4.24,39.46946769,,,,,,,,,,
3/31/1942,TDGXUSAM,,,,5763.8,4.45,46.36735316,,,,,,,,,,
4/30/1942,TDGXUSAM,,,,6093.4,4.71,52.25126181,,,,,,,,,,
5/31/1942,TDGXUSAM,,,,6250.3,4.83,53.82703288,,,,,,,,,,
6/30/1942,TDGXUSAM,,,,6570.4,5.08,62.50092746,,,,,,,,,,
7/31/1942,TDGXUSAM,,,,6864.2,5.3,67.76322221,,,,,,,,,,
8/31/1942,TDGXUSAM,,,,7108.6,5.49,69.21612036,,,,,,,,,,
9/30/1942,TDGXUSAM,,,,7416,5.73,71.27020785,,,,,,,,,,
10/31/1942,TDGXUSAM,,,,7552.5,5.84,62.32859047,,,,,,,,,,
11/30/1942,TDGXUSAM,,,,7848.7,6.07,62.94427836,,,,,,,,,,
12/31/1942,TDGXUSAM,,,,8079,4.87,56.95912341,,,,,,,,,,
1/31/1943,TDGXUSAM,,,,8347.5,5.03,57.38715638,,,,,,,,,,
2/28/1943,TDGXUSAM,,,,8592.2,5.18,56.68332178,,,,,,,,,,
3/31/1943,TDGXUSAM,,,,8947.8,5.39,55.24133384,,,,,,,,,,
4/30/1943,TDGXUSAM,,,,9220.1,5.55,51.31289592,,,,,,,,,,
5/31/1943,TDGXUSAM,,,,9770.9,5.89,56.32689631,,,,,,,,,,
6/30/1943,TDGXUSAM,,,,10124.4,6.1,54.09107512,,,,,,,,,,
7/31/1943,TDGXUSAM,,,,10730.6,6.46,56.3270301,,,,,,,,,,
8/31/1943,TDGXUSAM,,,,11306,6.81,59.0467884,,,,,,,,,,
9/30/1943,TDGXUSAM,,,,11843.3,7.13,59.69929881,,,,,,,,,,
10/31/1943,TDGXUSAM,,,,12277.5,7.4,62.56206554,,,,,,,,,,
11/30/1943,TDGXUSAM,,,,12561.5,7.57,60.04561265,,,,,,,,,,
12/31/1943,TDGXUSAM,,,,12964.9,6.38,60.47654413,,,,,,,,,,
1/31/1944,TDGXUSAM,,,,13339.1,6.57,59.79754417,,,,,,,,,,
2/29/1944,TDGXUSAM,,,,13718.2,6.75,59.65876027,,,,,,,,,,
3/31/1944,TDGXUSAM,,,,13922.8,6.86,55.60025928,,,,,,,,,,
4/30/1944,TDGXUSAM,,,,14164.5,6.97,53.62631642,,,,,,,,,,
5/31/1944,TDGXUSAM,,,,14527.3,7.15,48.67924142,,,,,,,,,,
6/30/1944,TDGXUSAM,,,,14820.1,7.3,46.3800324,,,,,,,,,,
7/31/1944,TDGXUSAM,,,,14752,7.26,37.47600321,,,,,,,,,,
8/31/1944,TDGXUSAM,,,,14662.9,7.22,29.69131435,,,,,,,,,,
9/30/1944,TDGXUSAM,,,,14587.3,7.18,23.16921804,,,,,,,,,,
10/31/1944,TDGXUSAM,,,,14494,7.14,18.05334962,,,,,,,,,,
11/30/1944,TDGXUSAM,,,,14606.9,7.19,16.28308721,,,,,,,,,,
12/31/1944,TDGXUSAM,,,,14258.5,6.35,9.977709045,,,,,,,,,,
1/31/1945,TDGXUSAM,,,,14037,6.25,5.231987166,,,,,,,,,,
2/28/1945,TDGXUSAM,,,,13816.9,6.15,3.581950806,,,,,,,,,,
3/31/1945,TDGXUSAM,,,,13649.1,6.08,-1.965840205,,,,,,,,,,
4/30/1945,TDGXUSAM,,,,13423.6,5.98,-5.23068234,,,,,,,,,,
5/31/1945,TDGXUSAM,,,,13103.9,5.83,-9.798104259,,,,,,,,,,
6/30/1945,TDGXUSAM,,,,12675.7,5.64,-14.46953799,,,,,,,,,,
